sheet,Show,EpId,ClipId,clip_name,file_id,label,n_labels,descartada,Interjection,WordRep,Block,SoundRep,Prolongation,NoStutteredWords,Start,Stop,Unsure,PoorAudioQuality,DifficultToUnderstand,NaturalPause,Music,NoSpeech,split
primera_revision,ATMA,2020-05-27_06_06_55,18,ATMA_2020-05-27_06_06_55_18.wav,1BydwPhW9Zlqw1Wqrvrx6CfFe5sA2Dtbp,NoStutteredWords,1,False,0,0,0,0,0,1,793628,841628,0,0,0,0,0,0,train
primera_revision,ATMA,2020-05-27_06_06_55,20,ATMA_2020-05-27_06_06_55_20.wav,1CO_RjQN8i-b4pVPB4PgKDp37yyQs7iJr,SoundRep,1,False,0,0,0,1,0,0,889263,937263,0,0,0,0,0,0,test
primera_revision,ATMA,2020-05-27_06_06_55,31,ATMA_2020-05-27_06_06_55_31.wav,1BM6mTWsjqrouceEu89CD1McAsExr4cuj,NoStutteredWords,1,False,0,0,0,0,0,1,1265255,1313255,0,0,0,1,0,0,train
primera_revision,ATMA,2020-05-27_06_06_55,42,ATMA_2020-05-27_06_06_55_42.wav,1DJ3PuiZOoxF6XrkjmBfd5qlLwdR_WPB3,SoundRep,1,False,0,0,0,1,0,0,1795572,1843572,0,0,0,0,0,0,train
primera_revision,ATMA,2020-05-27_06_06_55,45,ATMA_2020-05-27_06_06_55_45.wav,1C_Gd5uwzaU35sO1NU59Jg6J9LJZCwdgA,NoStutteredWords,1,False,0,0,0,0,0,1,1928125,1976125,0,0,0,0,0,0,train
primera_revision,ATMA,2020-05-27_10_23_37,14,ATMA_2020-05-27_10_23_37_14.wav,1LSsLgipl4MftLtBxiGdrd2QWQ8og4xVT,NoStutteredWords,1,False,0,0,0,0,0,1,871315,919315,0,0,0,1,0,0,train
primera_revision,ATMA,2020-05-27_10_23_55,23,ATMA_2020-05-27_10_23_55_23.wav,17l1MrIPkEk_T6hCX28AS53ZfeuWE7V_d,NoStutteredWords,1,False,0,0,0,0,0,1,1506472,1554472,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_03_59_43,5,LPJM_2020-05-27_03_59_43_5.wav,1O2sjG4XFKRg5T-RIRWf68NSr94L7uRpa,NoStutteredWords,1,False,0,0,0,0,0,1,229053,277053,0,0,0,0,0,0,val
primera_revision,LPJM,2020-05-27_03_59_43,13,LPJM_2020-05-27_03_59_43_13.wav,1O9JnI_PbNPClnwx5j0fb_escX_dDZz1f,NoStutteredWords,1,False,0,0,0,0,0,1,1117674,1165674,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_03_59_43,14,LPJM_2020-05-27_03_59_43_14.wav,1NZFjZGBeRNPAMsOCgVV5mAvDvdmE06s4,NoStutteredWords,1,False,0,0,0,0,0,1,1494313,1542313,0,0,0,0,0,0,val
primera_revision,LPJM,2020-05-27_05_12_27,12,LPJM_2020-05-27_05_12_27_12.wav,1ler7wgvRHo7PX5kSvbmYPQ4k8USt0It4,NoStutteredWords,1,False,0,0,0,0,0,1,2015498,2063498,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_08_31_29,3,LPJM_2020-05-27_08_31_29_3.wav,1QEbBqGNIqEBTDydTc98UlJdniKHIs70Q,NoStutteredWords,1,False,0,0,0,0,0,1,258131,306131,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_08_31_29,9,LPJM_2020-05-27_08_31_29_9.wav,1QEs5YGS9UE3lNVJrRzPvUEIePan5gBlB,NoStutteredWords,1,False,0,0,0,0,0,1,551466,599466,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_08_31_29,44,LPJM_2020-05-27_08_31_29_44.wav,1Ojpqk87qXFI7ZPmDiwjASoTH7wz2WbjC,NoStutteredWords,1,False,0,0,0,0,0,1,2086076,2134076,0,0,0,0,0,0,test
primera_revision,LPJM,2020-05-27_08_36_38,2,LPJM_2020-05-27_08_36_38_2.wav,1osiw5Q9RxSpfEEIMkoJgKhMmnX5C-6Gq,NoStutteredWords,1,False,0,0,0,0,0,1,215498,263498,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_08_36_38,11,LPJM_2020-05-27_08_36_38_11.wav,1of0QCLkCXPRh1CT5q6dsxZjhKLPgmN5p,NoStutteredWords,1,False,0,0,0,0,0,1,643784,691784,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_08_36_38,15,LPJM_2020-05-27_08_36_38_15.wav,1pwMOrY3EnkLXts4vGYWbsHq8wyqbSnxO,NoStutteredWords,1,False,0,0,0,0,0,1,818927,866927,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_08_36_38,45,LPJM_2020-05-27_08_36_38_45.wav,1lTdXhWJMgEDCn7vkUcJBYIALXYs7QUCA,SoundRep,1,False,0,0,0,1,0,0,2217875,2265875,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_09_34_40,17,LPJM_2020-05-27_09_34_40_17.wav,1HLQEzknU9ifxOkVVz1SdAhj9o8gfsUYX,Block,1,False,0,0,1,0,0,0,1002314,1050314,0,0,0,0,0,0,test
primera_revision,LPJM,2020-05-27_09_34_40,23,LPJM_2020-05-27_09_34_40_23.wav,1F3Pl5iy5hWhKapAx7RSJGHFbvkDQiQ0w,Block,2,False,0,0,1,0,1,0,1252969,1300969,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_09_34_40,35,LPJM_2020-05-27_09_34_40_35.wav,1HuMNQYEVD5AHHHrBnpzYkxJYbTEy-lr8,NoStutteredWords,1,False,0,0,0,0,0,1,1841529,1889529,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_09_40_28,2,LPJM_2020-05-27_09_40_28_2.wav,1ZHDKI7c8FA50uOVxnz2yr4jvkwHIa_iD,NoStutteredWords,1,False,0,0,0,0,0,1,64089,112089,0,0,0,0,0,0,val
primera_revision,LPJM,2020-05-27_09_40_28,35,LPJM_2020-05-27_09_40_28_35.wav,1Y6FyQb2GekT2FfVdKvw4g3xLk4KFwzJm,Prolongation,1,False,0,0,0,0,1,0,1873512,1921512,0,0,0,1,0,0,train
primera_revision,LPJM,2020-05-27_09_40_28,41,LPJM_2020-05-27_09_40_28_41.wav,1VCnD6mmll27jpYkP0F5IPHoPTnPZkQUv,NoStutteredWords,1,False,0,0,0,0,0,1,2181077,2229077,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_09_43_21,8,LPJM_2020-05-27_09_43_21_8.wav,1abHkIBUs_ocZMfso5IvHaDDehIOtbSgJ,NoStutteredWords,1,False,0,0,0,0,0,1,1001839,1049839,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_09_43_21,10,LPJM_2020-05-27_09_43_21_10.wav,1d2KbDf1Cz0Di6qk9Z6bWzF40_8qqAjWY,NoStutteredWords,1,False,0,0,0,0,0,1,1053591,1101591,0,0,0,0,0,0,train
primera_revision,LPJM,2020-05-27_09_43_21,23,LPJM_2020-05-27_09_43_21_23.wav,1cFSFkoYs07uvZbUKOQbBo0okkHii9rGJ,NoStutteredWords,1,False,0,0,0,0,0,1,1601571,1649571,0,0,0,0,0,0,val
primera_revision,PVM,2020-05-27_01_01_37,26,PVM_2020-05-27_01_01_37_26.wav,1O_FP5hHDlGDk7qthLgx4CKPCPOSJHBn2,SoundRep,1,False,0,0,0,1,0,0,1342771,1390771,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_01_01_37,27,PVM_2020-05-27_01_01_37_27.wav,1OFRazANyDNTh389ODots7QOWVwUX4eKV,NoStutteredWords,1,False,0,0,0,0,0,1,1374522,1422522,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_01_01_37,28,PVM_2020-05-27_01_01_37_28.wav,1PAtVmF53-tv0RwIpXHkSXq1v6jaSwwQN,NoStutteredWords,1,False,0,0,0,0,0,1,1445877,1493877,0,0,0,0,0,0,val
primera_revision,PVM,2020-05-27_01_01_37,38,PVM_2020-05-27_01_01_37_38.wav,1Obmtd4P_l5RNAH7zvE-SEDgZalPBhNBb,SoundRep,1,False,0,0,0,1,0,0,1943660,1991660,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_01_01_37,41,PVM_2020-05-27_01_01_37_41.wav,1PK8BTSzy91ALACkwy5_exAH2lpTPAbOk,Block,1,False,0,0,1,0,0,0,2098397,2146397,0,0,0,0,0,0,test
primera_revision,PVM,2020-05-27_03_20_01,8,PVM_2020-05-27_03_20_01_8.wav,1eHFnwn9OtsTvEE8c22XVidnnzLJKCEHK,SoundRep,1,False,0,0,0,1,0,0,394229,442229,0,0,0,0,0,0,val
primera_revision,PVM,2020-05-27_03_20_01,15,PVM_2020-05-27_03_20_01_15.wav,1fwSTRX2I12Re8WuZQOGQZe-sB7uSmYZz,NoStutteredWords,1,False,0,0,0,0,0,1,813550,861550,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_03_20_01,44,PVM_2020-05-27_03_20_01_44.wav,1e5LCM4VRTQoGybej6kEVWJTR7uLNwfhF,Prolongation,1,False,0,0,0,0,1,0,1937585,1985585,0,0,0,0,0,0,test
primera_revision,PVM,2020-05-27_03_20_01,51,PVM_2020-05-27_03_20_01_51.wav,1gb_FW8CNMvZN19B3N-K9SbKMd51Of2BB,NoStutteredWords,1,False,0,0,0,0,0,1,2253402,2301402,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_03_20_01,53,PVM_2020-05-27_03_20_01_53.wav,1eaU0M01igUmhW4AWyLXt986MGNmodoS8,NoStutteredWords,1,False,0,0,0,0,0,1,2478577,2526577,0,0,0,0,0,0,test
primera_revision,PVM,2020-05-27_03_20_01,54,PVM_2020-05-27_03_20_01_54.wav,1fd-3Lf6TcvyuEht6JzBP2gLc5IrnHXQ-,SoundRep,1,False,0,0,0,1,0,0,2564247,2612247,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_03_20_01,63,PVM_2020-05-27_03_20_01_63.wav,1eL598JHW9kdb0Z06nGgU-xLlXa-faerr,NoStutteredWords,1,False,0,0,0,0,0,1,2933962,2981962,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_03_20_01,68,PVM_2020-05-27_03_20_01_68.wav,1eiwqMPtIIowQW2uG24QdUeriTKbpT-BR,NoStutteredWords,1,False,0,0,0,0,0,1,3188002,3236002,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_03_20_01,70,PVM_2020-05-27_03_20_01_70.wav,1egwlHBtGCVIvnljZ4rTf7kLIKeRzhvcr,NoStutteredWords,1,False,0,0,0,0,0,1,3338887,3386887,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_03_20_01,73,PVM_2020-05-27_03_20_01_73.wav,1gaDIGZx8Yx48V9lmSMIDk9amCfBRFni3,Prolongation,1,False,0,0,0,0,1,0,3447621,3495621,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_04_37_41,7,PVM_2020-05-27_04_37_41_7.wav,1bDUqeHj3KSbydFK6OkhoW_h9KyC1vpB3,NoStutteredWords,1,False,0,0,0,0,0,1,404708,452708,0,0,0,0,0,0,train
primera_revision,PVM,2020-05-27_04_37_41,19,PVM_2020-05-27_04_37_41_19.wav,1a2zm3SFo1u37GfuRYhnh9AelWtRshy05,NoStutteredWords,1,False,0,0,0,0,0,1,1088766,1136766,0,0,0,0,0,0,test
primera_revision,PVM,2020-05-27_04_37_41,36,PVM_2020-05-27_04_37_41_36.wav,1c_uiFT4tJYfTohtuBVeSRSJ947C8L9wE,NoStutteredWords,1,False,0,0,0,0,0,1,1953956,2001956,0,0,0,0,0,0,val
primera_revision,PVM,2020-05-27_04_37_41,37,PVM_2020-05-27_04_37_41_37.wav,1a_d9Uc7k9V0Eat28NPlrI_V6j04UPPpu,NoStutteredWords,1,False,0,0,0,0,0,1,2066160,2114160,0,0,0,0,0,0,test
primera_revision,PVM,2020-05-27_05_24_23,16,PVM_2020-05-27_05_24_23_16.wav,1F_4uv7q-k1Muk67DiTOEpRqUF5AJgROP,NoStutteredWords,1,False,0,0,0,0,0,1,774065,822065,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_03_00,3,RRYR_2020-05-27_05_03_00_3.wav,1s3biBm18gV8abIDcsgWj5CJe3CdoFMul,WordRep,1,False,0,1,0,0,0,0,194710,242710,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_03_00,4,RRYR_2020-05-27_05_03_00_4.wav,1rY6p9gaEsbpQRMLqDoTw6K9P4iKOof1a,WordRep,1,False,0,1,0,0,0,0,216709,264709,0,0,0,0,0,0,test
primera_revision,RRYR,2020-05-27_05_03_00,11,RRYR_2020-05-27_05_03_00_11.wav,1rRBRivP0BL5WUUPxa8LkYsRc1T5JU4NX,NoStutteredWords,1,False,0,0,0,0,0,1,457239,505239,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_03_00,34,RRYR_2020-05-27_05_03_00_34.wav,1pPP82vLzLHER8NVgYB2ZB6UIMvMnS865,SoundRep,2,False,0,0,0,1,1,0,1442233,1490233,0,0,0,0,0,0,test
primera_revision,RRYR,2020-05-27_05_03_00,39,RRYR_2020-05-27_05_03_00_39.wav,1pGcI_N2XKXdqf4f7wS0-uY-2f2fw2rlF,NoStutteredWords,1,False,0,0,0,0,0,1,1710872,1758872,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_03_00,44,RRYR_2020-05-27_05_03_00_44.wav,1phnz8-uj5ufto8TiX2KlG04ZtpzHZ4R-,Prolongation,1,False,0,0,0,0,1,0,1867468,1915468,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_03_00,56,RRYR_2020-05-27_05_03_00_56.wav,1qnsqCmixKCLbKNmHDtGYlY1F4Uxs4PTG,SoundRep,1,False,0,0,0,1,0,0,2419554,2467554,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_06_19,2,RRYR_2020-05-27_05_06_19_2.wav,12gyqm_KWZfXgYNyu06GoYOsipeFjKoF3,SoundRep,2,False,0,0,0,1,1,0,76130,124130,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_06_19,19,RRYR_2020-05-27_05_06_19_19.wav,11-M3ZACpN8kfxNg1jrVEoy-kfP1w7efT,SoundRep,1,False,0,0,0,1,0,0,560959,608959,0,0,0,0,0,0,val
primera_revision,RRYR,2020-05-27_05_06_19,25,RRYR_2020-05-27_05_06_19_25.wav,12WumlWZIoogdq9gtD1u7rOjy2szN9iun,WordRep,1,False,0,1,0,0,0,0,949334,997334,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_06_19,30,RRYR_2020-05-27_05_06_19_30.wav,10J1y6rB_XxQAoyBDJIxpg2oVotvFGn6f,NoStutteredWords,1,False,0,0,0,0,0,1,1196620,1244620,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_06_19,41,RRYR_2020-05-27_05_06_19_41.wav,14PcG2yB-xe4pOxWQ3J5fkJjo88oi4uGm,NoStutteredWords,1,False,0,0,0,0,0,1,1663822,1711822,0,0,0,0,0,0,test
primera_revision,RRYR,2020-05-27_05_06_19,54,RRYR_2020-05-27_05_06_19_54.wav,11OJ-gQ_u3NvUNcxcMBFQ1oqMc29af3Nb,NoStutteredWords,1,False,0,0,0,0,0,1,2328153,2376153,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_10_14,5,RRYR_2020-05-27_05_10_14_5.wav,1RyJM6cGKxbFxyxUZmzmGFlrRjBJcXgB3,SoundRep,1,False,0,0,0,1,0,0,202919,250919,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_10_14,11,RRYR_2020-05-27_05_10_14_11.wav,1Ri8fkxYeowL7iF-cb0kEI8DzF0L_6PYa,NoStutteredWords,1,False,0,0,0,0,0,1,530973,578973,0,0,0,0,0,0,val
primera_revision,RRYR,2020-05-27_05_10_14,20,RRYR_2020-05-27_05_10_14_20.wav,1RyQ2q2YlwTDNOwk_89BmjvDtbqyDiR7b,NoStutteredWords,1,False,0,0,0,0,0,1,881356,929356,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_10_14,31,RRYR_2020-05-27_05_10_14_31.wav,1TK7KwT3P97MihfY9r6xuy-CQ0NaYQOXC,NoStutteredWords,1,False,0,0,0,0,0,1,1300460,1348460,0,0,0,1,0,0,train
primera_revision,RRYR,2020-05-27_05_10_14,40,RRYR_2020-05-27_05_10_14_40.wav,1RxcOmQsNSSssIAuyR8JlTcEoHyp548vW,SoundRep,1,False,0,0,0,1,0,0,1618415,1666415,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_13_12,9,RRYR_2020-05-27_05_13_12_9.wav,1H7A3oyR0cXLC_eu8R8Q13kwvM4MLEu71,SoundRep,1,False,0,0,0,1,0,0,309759,357759,0,0,0,0,0,0,train
primera_revision,RRYR,2020-05-27_05_13_12,20,RRYR_2020-05-27_05_13_12_20.wav,1ES8OHcFwd5qVJEqCexgzTu01xb2Tt2s3,NoStutteredWords,1,False,0,0,0,0,0,1,748952,796952,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_08,5,SSF_2020-05-28_02_37_08_5.wav,12FevKKLVVknpeXmYFCvZ7zK1B9VYM8KS,NoStutteredWords,1,False,0,0,0,0,0,1,338931,386931,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_08,6,SSF_2020-05-28_02_37_08_6.wav,128-lLmE5o4B9p66JgQoJsFXh5myqPqqW,Prolongation,1,False,0,0,0,0,1,0,359334,407334,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_08,14,SSF_2020-05-28_02_37_08_14.wav,10zqjm700d6t9gK-PUct1glIkmAXlkmt1,NoStutteredWords,1,False,0,0,0,0,0,1,634542,682542,0,0,0,1,0,0,train
primera_revision,SSF,2020-05-28_02_37_08,40,SSF_2020-05-28_02_37_08_40.wav,11t8SnZm9AjOVawMZ8AjvZ7AGYlMwqOio,NoStutteredWords,1,False,0,0,0,0,0,1,1718418,1766418,0,0,0,0,0,0,test
primera_revision,SSF,2020-05-28_02_37_16,20,SSF_2020-05-28_02_37_16_20.wav,19PciMIPbx1vfXTQoSLSjmX4xZwmBRB0E,NoStutteredWords,1,False,0,0,0,0,0,1,802067,850067,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_16,27,SSF_2020-05-28_02_37_16_27.wav,1B0DePe1bAV_5OvQtrQdRMakf8fHHaa9U,Block,1,False,0,0,1,0,0,0,1135424,1183424,0,0,0,0,0,0,val
primera_revision,SSF,2020-05-28_02_37_16,37,SSF_2020-05-28_02_37_16_37.wav,1E38Nj-K_hUEzGIGwyfsFRIsSLJlcF0aO,SoundRep,1,False,0,0,0,1,0,0,1417287,1465287,0,0,0,0,0,0,test
primera_revision,SSF,2020-05-28_02_37_16,49,SSF_2020-05-28_02_37_16_49.wav,18y0lbD7xID0wQy8zh6VfgDx3jewsDohQ,NoStutteredWords,1,False,0,0,0,0,0,1,1854491,1902491,0,0,0,1,0,0,train
primera_revision,SSF,2020-05-28_02_37_16,58,SSF_2020-05-28_02_37_16_58.wav,1F5Ix9U8DgKcpXxMuA_3rz-OA3jfyat8J,NoStutteredWords,1,False,0,0,0,0,0,1,2146146,2194146,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_16,65,SSF_2020-05-28_02_37_16_65.wav,1F9OsnxjbHV5tN6mKZBnkZgAk-yfJzIL9,NoStutteredWords,1,False,0,0,0,0,0,1,2469312,2517312,0,0,0,1,0,0,train
primera_revision,SSF,2020-05-28_02_37_16,68,SSF_2020-05-28_02_37_16_68.wav,1DkPgQIBiL4zslzPFrnKOvQCFj7vvy0Cm,Block,1,False,0,0,1,0,0,0,2574275,2622275,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_16,74,SSF_2020-05-28_02_37_16_74.wav,1Cb5gmVaA8OnyLBvKun2aXFPnfGjyQBlp,NoStutteredWords,1,False,0,0,0,0,0,1,2750796,2798796,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_17,4,SSF_2020-05-28_02_37_17_4.wav,1shHAHJmtM9sgmJlOb4Uf67DdPKXnLkLg,NoStutteredWords,1,False,0,0,0,0,0,1,314256,362256,0,0,0,1,0,0,test
primera_revision,SSF,2020-05-28_02_37_17,7,SSF_2020-05-28_02_37_17_7.wav,1qetp0m0ypjMfgYiDR6XeEJzX-VluPtks,NoStutteredWords,1,False,0,0,0,0,0,1,493262,541262,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_17,19,SSF_2020-05-28_02_37_17_19.wav,1sbjW1gzWBhsll1LjQ8R6jcR1CW2pRsBU,NoStutteredWords,1,False,0,0,0,0,0,1,952167,1000167,0,0,0,0,0,0,val
primera_revision,SSF,2020-05-28_02_37_17,32,SSF_2020-05-28_02_37_17_32.wav,1stC94nV4_gMKy99v2APcW8tUZsAKi1Y1,NoStutteredWords,1,False,0,0,0,0,0,1,1451384,1499384,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_17,35,SSF_2020-05-28_02_37_17_35.wav,1s4n2XCyvUdqCS4sM93vARsuacjnvIumK,Prolongation,1,False,0,0,0,0,1,0,1619779,1667779,0,0,0,0,0,0,train
primera_revision,SSF,2020-05-28_02_37_17,39,SSF_2020-05-28_02_37_17_39.wav,1rHwKhvQftGxKjxLxbIeCV1Xt50qL55XR,Prolongation,1,False,0,0,0,0,1,0,1716353,1764353,0,0,0,0,0,0,val
primera_revision,SSF,2020-05-28_02_37_17,50,SSF_2020-05-28_02_37_17_50.wav,1tXv0wldRVFbc9jrQUl-w_Nmx_bSaDs-l,NoStutteredWords,1,False,0,0,0,0,0,1,2111120,2159120,0,0,0,0,0,0,val
primera_revision,SSF,2020-05-28_06_13_37,3,SSF_2020-05-28_06_13_37_3.wav,1ZH2Jgo9lOHyLC_VJ154QyBe0b8rKoNa8,NoStutteredWords,1,False,0,0,0,0,0,1,123402,171402,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_54_34,14,ATMA_2020-05-27_03_54_34_14.wav,1EsFDqdj7lkdMk2i2yKqARoY2KekzMEGu,NoStutteredWords,1,False,0,0,0,0,0,1,711326,759326,0,0,0,0,0,0,test
segunda_revision,ATMA,2020-05-27_03_54_34,19,ATMA_2020-05-27_03_54_34_19.wav,1Ev0o32TbZS4DB19VD8qktk-v9AgX93WV,NoStutteredWords,1,False,0,0,0,0,0,1,909896,957896,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_54_34,20,ATMA_2020-05-27_03_54_34_20.wav,1EhKi6PM2WTVDtKWeKdCZAX5szUvwl5-o,NoStutteredWords,1,False,0,0,0,0,0,1,947555,995555,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_55_03,1,ATMA_2020-05-27_03_55_03_1.wav,17yv3oBzS9HNPFefSN1q780iSE6sTPnag,NoStutteredWords,1,False,0,0,0,0,0,1,124688,172688,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_55_03,9,ATMA_2020-05-27_03_55_03_9.wav,16vzAf_PjSz0kIH5mnjkVJZvOIbIZY-vD,Prolongation,1,False,0,0,0,0,1,0,672613,720613,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_55_03,14,ATMA_2020-05-27_03_55_03_14.wav,185zajcWftiFDM7qLRu7FuK9QwJksN7gF,NoStutteredWords,1,False,0,0,0,0,0,1,905588,953588,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_55_03,24,ATMA_2020-05-27_03_55_03_24.wav,186GH8M5GUfGGEvkyUvtXl6pUbp6__dfZ,Block,1,False,0,0,1,0,0,0,1315648,1363648,0,0,0,0,0,0,train
segunda_revision,ATMA,2020-05-27_03_55_03,31,ATMA_2020-05-27_03_55_03_31.wav,16emsd_TH7zY7lvuCzJq6nPkHIrqzRKW2,NoStutteredWords,1,False,0,0,0,0,0,1,1598942,1646942,0,0,0,0,0,0,test
segunda_revision,ATMA,2020-05-27_03_55_25,1,ATMA_2020-05-27_03_55_25_1.wav,14lu1bXO0e3qvhyU-eLFt7s3ZwDwVaE-_,NoStutteredWords,1,False,0,0,0,0,0,1,143438,191438,0,0,0,0,0,0,train
